2023/6/30 23:23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/6/30 23:24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/6/30 23:25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/6/30 23:26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/6/30 23:27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/6/30 23:28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/6/30 23:29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/6/30 23:30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/6/30 23:31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/6/30 23:32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/6/30 23:33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/6/30 23:34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/6/30 23:35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/6/30 23:36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/6/30 23:37,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:39,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:49,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:54,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/6/30 23:57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/6/30 23:58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/6/30 23:59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
Time,CH1 Temperature(℉),CH1 Dewpoint(℉),CH1 HeatIndex(℉),CH1 Humidity(%),CH2 Temperature(℉),CH2 Dewpoint(℉),CH2 HeatIndex(℉),CH2 Humidity(%),CH3 Temperature(℉),CH3 Dewpoint(℉),CH3 HeatIndex(℉),CH3 Humidity(%),CH4 Temperature(℉),CH4 Dewpoint(℉),CH4 HeatIndex(℉),CH4 Humidity(%),CH5 Temperature(℉),CH5 Dewpoint(℉),CH5 HeatIndex(℉),CH5 Humidity(%),CH6 Temperature(℉),CH6 Dewpoint(℉),CH6 HeatIndex(℉),CH6 Humidity(%),CH7 Temperature(℉),CH7 Dewpoint(℉),CH7 HeatIndex(℉),CH7 Humidity(%),CH8 Temperature(℉),CH8 Dewpoint(℉),CH8 HeatIndex(℉),CH8 Humidity(%),WH35 CH1hum(%),WH35 CH2hum(%),WH35 CH3hum(%),WH35 CH4hum(%),WH35 CH5hum(%),WH35 CH6hum(%),WH35 CH7hum(%),WH35 CH8hum(%),WH31L count,WH31L distance,AQIN Temperature(℉),AQIN Humidity(%),AQIN CO2(ppm),AQIN Pm2.5(ug/m3),AQIN Pm10(ug/m3),WH31SMCH1(%),WH31SMCH2(%),WH31SMCH3(%),WH31SMCH4(%),WH31SMCH5(%),WH31SMCH6(%),WH31SMCH7(%),WH31SMCH8(%),Leak1,Leak2,Leak3,Leak4,PM2.5 OUT(ug/m3),PM2.5 IN(ug/m3)
2023/7/1 0:00,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/7/1 0:01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/7/1 0:02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/7/1 0:03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/7/1 0:04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/7/1 0:05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/7/1 0:06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,20,--
2023/7/1 0:07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:27,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,23,--
2023/7/1 0:28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,23,--
2023/7/1 0:29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,23,--
2023/7/1 0:30,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,23,--
2023/7/1 0:31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,23,--
2023/7/1 0:32,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,23,--
2023/7/1 0:33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,23,--
2023/7/1 0:34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,23,--
2023/7/1 0:35,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,23,--
2023/7/1 0:36,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,23,--
2023/7/1 0:37,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:38,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:39,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:40,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:42,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,18,--
2023/7/1 0:47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/7/1 0:48,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/7/1 0:49,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/7/1 0:50,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/7/1 0:51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/7/1 0:52,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/7/1 0:53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/7/1 0:54,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/7/1 0:55,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/7/1 0:56,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,22,--
2023/7/1 0:57,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,25,--
2023/7/1 0:58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,25,--
2023/7/1 0:59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,25,--
2023/7/1 1:00,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,25,--
2023/7/1 1:01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,12,--,--,--,--,--,--,--,--,--,--,--,25,--
